time,good_ai,raw_bad_ai_interp,fitted_bad_ai_interp,raw_residual,fitted_residual
36.3954772949219,-0.0629793107509613,-0.055650484824674336,-0.06733503809710502,0.007328825926286968,-0.004355727346143715
36.5209846496582,-0.0618355609476566,-0.05547852961466932,-0.06727682214500263,0.006357031332987276,-0.005441261197346038
36.6465072631836,-0.0615952685475349,-0.05534917626814406,-0.0672909371617042,0.0062460922793908386,-0.0056956686141693
36.7720146179199,-0.0635239407420158,-0.05556811104340188,-0.06732421576008654,0.007955829698613914,-0.003800275018070745
36.8975257873535,-0.0624089613556862,-0.055150632823588244,-0.06735479097822249,0.007258328532097957,-0.004945829622536285
37.0230178833008,-0.0605812631547451,-0.055128239971029676,-0.0673866019123529,0.005453023183715426,-0.006805338757607804
37.1485252380371,-0.0618810243904591,-0.055034524957678715,-0.06734891685955144,0.006846499432780387,-0.005467892469092336
37.2740364074707,-0.0621290728449821,-0.05490837435155026,-0.06738779411134424,0.007220698493431842,-0.005258721266362142
37.3995475769043,-0.0623623505234718,-0.054630205890626546,-0.06738951160676351,0.007732144632845252,-0.005027161083291716
37.5250434875488,-0.0634103566408157,-0.054331260658087806,-0.06737901045446945,0.009079095982727887,-0.003968653813653758
37.6505393981934,-0.061834666877985,-0.0541044033749757,-0.06744611228738863,0.007730263503009302,-0.005611445409403629
37.7760429382324,-0.0622267797589302,-0.053959893314415946,-0.06750207837941449,0.008266886444514253,-0.005275298620484294
37.9015502929688,-0.0645438730716705,-0.053625441798279085,-0.06750912672955571,0.01091843127339142,-0.0029652536578852057
38.0270500183105,-0.0747741460800171,-0.053490499952404305,-0.06748930967333842,0.0212836461276128,0.00728483640667868
38.1525573730469,-0.0624421909451485,-0.053268782263183115,-0.06750840334279509,0.009173408681965388,-0.00506621239764659
38.2780494689941,-0.065532498061657,-0.0532263483536022,-0.06753073864544143,0.01230614970805479,-0.001998240583784436
38.4035682678223,-0.0639671236276627,-0.05303502282581223,-0.06756142878516266,0.010932100801850468,-0.0035943051574999635
38.5290718078613,-0.0648840144276619,-0.05305857864395213,-0.06757654627304151,0.011825435783709766,-0.0026925318453796115
38.6545753479004,-0.0640264898538589,-0.05297458420300211,-0.06759402983355946,0.011051905650856793,-0.0035675399797005514
38.7801170349121,-0.0656802803277969,-0.05308866943153314,-0.06757058035992931,0.012591610896263754,-0.0018903000321324193
38.9056129455566,-0.0659825876355171,-0.053113225445232205,-0.06758492331915086,0.012869362190284901,-0.0016023356836337571
39.031120300293,-0.0735029354691505,-0.052943731680286925,-0.06760179950783227,0.020559203788863577,0.005901135961318235
39.1566200256348,-0.0640471577644348,-0.052599770405095794,-0.06758230835331083,0.011447387359339006,-0.003535150588876032
39.2821426391602,-0.0632054358720779,-0.05283849723201965,-0.06760005954325321,0.010366938640058249,-0.00439462367117531
39.407642364502,-0.0635729804635048,-0.05253,-0.06755572993099158,0.011042980463504805,-0.003982749467486779
39.5331573486328,-0.0628907531499863,-0.05270157212483609,-0.06757443392966529,0.010189181025150207,-0.0046836807796789975
39.6586494445801,-0.0810910314321518,-0.052533400962686015,-0.06756340950917049,0.02855763046946578,0.013527621922981306
39.7841529846191,-0.0628331229090691,-0.05252449757514272,-0.0675772937456767,0.010308625333926381,-0.004744170836607595
39.9096641540527,-0.0622075498104095,-0.05282585157191498,-0.06753610979425821,0.009381698238494517,-0.005328559983848714
40.0351753234863,-0.0639088153839111,-0.05330919969207189,-0.06740238483957248,0.010599615691839218,-0.0034935694556613717
40.1606712341309,-0.0614974647760391,-0.05333176115581139,-0.06738377188445815,0.008165703620227713,-0.005886307108419052
40.286190032959,-0.0651735365390778,-0.06598174554825352,-0.06745811837702605,-0.0008082090091757199,-0.0022845818379482463
40.4116821289063,-0.0724980384111404,-0.06520802634476121,-0.06765751504757951,0.007290012066379192,0.004840523363560889
40.537181854248,-0.0714727714657784,-0.05824857273623635,-0.06769617780357814,0.013224198729542058,0.0037765936622002616
40.6626853942871,-0.070624515414238,-0.05603501008829835,-0.06771554443546265,0.014589505325939653,0.0029089709787753493
40.7881927490234,-0.0655849948525429,-0.055917716048991345,-0.06774738186692461,0.00966727880355156,-0.002162387014381706
40.9137306213379,-0.0664584115147591,-0.05666674801272821,-0.06774673816603326,0.009791663502030895,-0.001288326651274152
41.0392227172852,-0.0645283982157707,-0.057165954708958654,-0.06774493674681838,0.00736244350681204,-0.003216538531047683
41.1647338867188,-0.0660707280039787,-0.05964893051746065,-0.06768921538095717,0.006421797486518055,-0.0016184873769784641
41.2902297973633,-0.0646101236343384,-0.05554670436357614,-0.06773234234536894,0.00906341927076227,-0.003122218711030536
41.4157485961914,-0.0629927814006805,-0.05543524291354739,-0.06776084123262947,0.007557538487133107,-0.004768059831948973
41.5412483215332,-0.0651230365037918,-0.05434228949376932,-0.06776381731946776,0.010780747010022476,-0.0026407808156759666
41.6667633056641,-0.0643009766936302,-0.05386640374250986,-0.0677784355619946,0.010434572951120345,-0.003477458868364397
41.7922554016113,-0.0650003701448441,-0.053995001992488974,-0.067798985628729,0.011005368152355123,-0.0027986154838849087
41.9177665710449,-0.0644991472363472,-0.0537003995115119,-0.06783252148400895,0.0107987477248353,-0.0033333742476617523
42.0432777404785,-0.0682028532028198,-0.05365503309683226,-0.06780068179464067,0.014547820105987534,0.0004021714081791222
42.1688079833984,-0.0652723610401154,-0.05354991980229865,-0.0677724088869144,0.011722441237816746,-0.0025000478467989973
42.2943305969238,-0.0640436559915543,-0.05292199859857506,-0.06779370995991865,0.01112165739297924,-0.0037500539683643502
42.4198265075684,-0.0654378607869148,-0.0527745410306044,-0.06779572067365443,0.012663319756310396,-0.00235785988673963
42.5453491210938,-0.0647730976343155,-0.05270832712069654,-0.06784789566795439,0.012064770513618962,-0.003074798033638887
42.6708526611328,-0.0646053403615952,-0.0525910376416585,-0.06779375738518753,0.012014302719936698,-0.0031884170235923354
42.7963638305664,-0.0649340748786926,-0.05229460920788782,-0.06782233064742595,0.012639465670804782,-0.002888255768733347
42.9218902587891,-0.0650490745902061,-0.05227313351743928,-0.06783380735874664,0.012775941072766826,-0.002784732768540535
43.0474014282227,-0.0660512447357178,-0.05185935575411025,-0.06786844439793917,0.014191888981607552,-0.0018171996622213665
43.172908782959,-0.0651567056775093,-0.05168002489784764,-0.06789439978984496,0.013476680779661653,-0.0027376941123356674
43.2984161376953,-0.0641531944274902,-0.05195487227151009,-0.06790864866747691,0.012198322155980115,-0.0037554542399867025
43.4239082336426,-0.0641289874911308,-0.05189032610178508,-0.06792148467453911,0.01223866138934572,-0.003792497183408308
43.5494041442871,-0.0635939240455627,-0.05159329145708018,-0.06797248791204849,0.012000632588482524,-0.004378563866485788
43.6749267578125,-0.0622867979109287,-0.0514889187979025,-0.06801384845824537,0.010797879113026196,-0.0057270505473166755
43.8004112243652,-0.0628125593066216,-0.051631172896407694,-0.06803435485593072,0.011181386410213899,-0.005221795549309127
43.9259376525879,-0.0624579042196274,-0.0522676685533171,-0.06806479548829976,0.010190235666310304,-0.005606891268672358
44.0514259338379,-0.0614942088723183,-0.05271106476485491,-0.06802800527594231,0.008783144107463392,-0.006533796403624011
44.1769523620605,-0.0628809630870819,-0.052598140481485506,-0.06797528444896975,0.01028282260559639,-0.005094321361887852
44.3024520874023,-0.0610829032957554,-0.05230823949661526,-0.06799945814911565,0.008774663799140138,-0.006916554853360249
44.4279747009277,-0.0627296566963196,-0.05279963135477956,-0.06788374055838908,0.009930025341540034,-0.005154083862069489
44.5534744262695,-0.0637751892209053,-0.053054083525647625,-0.06793804653319438,0.01072110569525768,-0.0041628573122890755
44.6789779663086,-0.0624686107039452,-0.05267,-0.06793486105328705,0.0097986107039452,-0.005466250349341853
44.8044853210449,-0.0615923553705215,-0.05246814775970178,-0.06793653580067806,0.009124207610819716,-0.006344180430156561
44.9300003051758,-0.0614598989486694,-0.05235825925574393,-0.06678231572596281,0.009101639692925469,-0.005322416777293414
45.055492401123,-0.0625073462724686,-0.05246315590911636,-0.06696657827178146,0.010044190363352232,-0.004459231999312863
45.1810150146484,-0.0621247254312038,-0.05248137742911553,-0.0667640073373305,0.00964334800208827,-0.0046392819061266966
45.3065223693848,-0.0638001263141632,-0.0526924390710685,-0.06701821439751988,0.011107687243094695,-0.0032180880833566905
45.4320411682129,-0.0645003020763397,-0.055231188581257855,-0.06720597851809332,0.009269113495081839,-0.002705676441753624
45.557544708252,-0.0617459490895271,-0.05400329367546832,-0.06732856111421065,0.007742655414058781,-0.0055826120246835476
45.6830520629883,-0.0617038533091545,-0.05349059734714179,-0.06741358032615341,0.008213255962012708,-0.005709727016998914
45.8085784912109,-0.061518706381321,-0.053176493022312296,-0.06745654933428903,0.008342213359008706,-0.00593784295296803
45.93408203125,-0.0650247931480408,-0.05275590179115444,-0.06737249880350558,0.012268891356886358,-0.002347705655464785
46.0595817565918,-0.0621354319155216,-0.05244019268224198,-0.0674365020309236,0.00969523923327962,-0.005301070115402005
46.1850852966309,-0.0614778473973274,-0.05222,-0.06743758771194838,0.0092578473973274,-0.00595974031462098
46.310604095459,-0.0620593912899494,-0.05198811801630345,-0.06737128837320079,0.010071273273645952,-0.005311897083251388
46.436092376709,-0.061546329408884,-0.05177728812883694,-0.06741435890474463,0.009769041280047061,-0.005868029495860634
46.561595916748,-0.0617383010685444,-0.0516920852253569,-0.0674515585891973,0.010046215843187503,-0.005713257520652895
46.6870918273926,-0.0616948306560516,-0.05157720832224344,-0.06747513993465071,0.010117622333808161,-0.005780309278599106
46.8126106262207,-0.06007095053792,-0.054670151488285294,-0.06751787524371833,0.005400799049634704,-0.00744692470579833
46.9381294250488,-0.0623496435582638,-0.05347347944905357,-0.06638477102282164,0.00887616410921023,-0.004035127464557843
47.0636367797852,-0.060952216386795,-0.053785661817026036,-0.06515959192057592,0.007166554569768967,-0.0042073755337809216
47.1891479492188,-0.0609827153384686,-0.052690731081547273,-0.06537652769508716,0.008291984256921327,-0.004393812356618558
47.3146553039551,-0.0612274408340454,-0.052508674892010276,-0.0655291924967802,0.008718765942035127,-0.004301751662734797
47.4401741027832,-0.0614170134067535,-0.05215793571228939,-0.065665647824828,0.009259077694464109,-0.004248634418074507
47.5656967163086,-0.0603579096496105,-0.05185,-0.06561648321089664,0.008507909649610498,-0.005258573561286138
47.6912040710449,-0.0601012520492077,-0.05205629937675038,-0.0651785315737649,0.00804495267245732,-0.005077279524557193
47.8167190551758,-0.0601485259830952,-0.05819853352361955,-0.06583036056661104,0.0019499924594756496,-0.0056818345835158435
47.9422225952148,-0.0601481236517429,-0.06296526163387846,-0.06591516653165003,-0.0028171379821355577,-0.005767042879907126
48.0677108764648,-0.060494638979435,-0.06555263362668519,-0.06544894857721187,-0.005057994647250187,-0.004954309597776867
48.1932144165039,-0.0598454624414444,-0.06085038105201255,-0.06601537581357805,-0.001004918610568152,-0.006169913372133656
48.3187255859375,-0.0607498735189438,-0.05789913124698146,-0.06615175700479389,0.002850742271962338,-0.0054018834858500925
48.4442405700684,-0.0707791075110435,-0.05713497089417119,-0.0662112455969935,0.013644136616872304,0.004567861914049995
48.5697631835938,-0.083055704832077,-0.056988616920852664,-0.06628043689294938,0.026067087911224335,0.01677526793912762
48.695255279541,-0.0690908581018448,-0.056921487480450034,-0.0663098543612557,0.012169370621394768,0.002781003740589108
48.8207550048828,-0.0776177570223808,-0.055503442288225735,-0.06637087305574693,0.022114314734155066,0.01124688396663387
48.9462432861328,-0.0732456594705582,-0.055429455935282805,-0.06636941568331915,0.01781620353527539,0.006876243787239042
49.07177734375,-0.0722305104136467,-0.05518203007188066,-0.06641376500403844,0.017048480341766037,0.005816745409608262
